duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,min_active,mean_active,max_active,std_active,min_idle,mean_idle,max_idle,std_idle,class1
4999067,4999067,0,4999067,-1,4999067,-1,4999067,0,0.600112,37.807055,20529,4978538,2499533.5,3505841.785084,4999067,4999067,4999067,0,4978538,4978538,4978538,0,VPN-BROWSING
5002201,5002201,0,5002201,-1,5002201,-1,5002201,0,0.599736,31.386184,20466,4981735,2501100.5,3508146.95319,5002201,5002201,5002201,0,4981735,4981735,4981735,0,VPN-BROWSING
43,0,0,-1,-1,-1,-1,0,0,46511.627907,1860465.116279,43,43,43,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
57,0,0,-1,-1,-1,-1,0,0,35087.719298,1403508.77193,57,57,57,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
61,0,0,-1,-1,-1,-1,0,0,32786.885246,2377049.180328,61,61,61,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
18,0,0,-1,-1,-1,-1,0,0,111111.111111,5111111.111111,18,18,18,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
45,0,0,-1,-1,-1,-1,0,0,44444.444444,2044444.444444,45,45,45,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
47,0,0,-1,-1,-1,-1,0,0,42553.191489,3085106.382979,47,47,47,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
46,0,0,-1,-1,-1,-1,0,0,43478.26087,3152173.913043,46,46,46,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
46,0,0,-1,-1,-1,-1,0,0,43478.26087,3152173.913043,46,46,46,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
47,0,0,-1,-1,-1,-1,0,0,42553.191489,3085106.382979,47,47,47,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
18,0,0,-1,-1,-1,-1,0,0,111111.111111,8055555.555556,18,18,18,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
31,0,0,-1,-1,-1,-1,0,0,64516.129032,4677419.354839,31,31,31,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8,0,0,-1,-1,-1,-1,0,0,250000,11500000,8,8,8,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
61,0,0,-1,-1,-1,-1,0,0,32786.885246,2377049.180328,61,61,61,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
19,0,0,-1,-1,-1,-1,0,0,105263.157895,4842105.263158,19,19,19,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
65,0,0,-1,-1,-1,-1,0,0,30769.230769,2230769.230769,65,65,65,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
19,0,0,-1,-1,-1,-1,0,0,105263.157895,4842105.263158,19,19,19,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
21,0,0,-1,-1,-1,-1,0,0,95238.095238,6142857.142857,21,21,21,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
9,0,0,-1,-1,-1,-1,0,0,222222.222222,10200000,9,9,9,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
23,0,0,-1,-1,-1,-1,0,0,86956.521739,4000000,23,23,23,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
152,0,0,-1,-1,-1,-1,0,0,13157.894737,953947.368421,152,152,152,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
38,0,0,-1,-1,-1,-1,0,0,52631.578947,2421052.631579,38,38,38,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
20,0,0,-1,-1,-1,-1,0,0,100000,4600000,20,20,20,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
26,0,0,-1,-1,-1,-1,0,0,76923.076923,5576923.076923,26,26,26,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
89,0,0,-1,-1,-1,-1,0,0,22471.910112,1629213.483146,89,89,89,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
23,0,0,-1,-1,-1,-1,0,0,86956.521739,4000000,23,23,23,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
153,80,0,80,-1,80,-1,80,0,19607.843137,1235294.117647,73,80,76.5,4.84768,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
33,0,0,-1,-1,-1,-1,0,0,60606.060606,3727272.727273,33,33,33,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
11,0,0,-1,-1,-1,-1,0,0,181818.181818,8363636.363636,11,11,11,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
110,0,0,-1,-1,-1,-1,0,0,18181.818182,1118181.818182,110,110,110,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
35,0,0,-1,-1,-1,-1,0,0,57142.857143,2628571.428571,35,35,35,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
93,0,0,-1,-1,-1,-1,0,0,21505.376344,1322580.645161,93,93,93,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
74,0,0,-1,-1,-1,-1,0,0,27027.027027,1959459.459459,74,74,74,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
39,0,0,-1,-1,-1,-1,0,0,51282.051282,2358974.358974,39,39,39,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10,0,0,-1,-1,-1,-1,0,0,200000,9200000,10,10,10,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
27,0,0,-1,-1,-1,-1,0,0,74074.074074,5370370.37037,27,27,27,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
250,199,0,199,-1,199,-1,199,0,12000,788000,51,199,125,104.647026,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
21,0,0,-1,-1,-1,-1,0,0,95238.095238,4380952.380952,21,21,21,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,15300000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
58,0,0,-1,-1,-1,-1,0,0,34482.758621,2120689.655172,58,58,58,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8,0,0,-1,-1,-1,-1,0,0,250000,11500000,8,8,8,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
68,0,0,-1,-1,-1,-1,0,0,29411.764706,1632352.941176,68,68,68,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14,0,0,-1,-1,-1,-1,0,0,142857.142857,5714285.714286,14,14,14,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
125430,0,0,-1,-1,-1,-1,0,0,15.945149,733.47684,125430,125430,125430,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
199,86,0,86,-1,86,-1,86,0,15075.376884,989949.748744,86,113,99.5,19.065676,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
54,0,0,-1,-1,-1,-1,0,0,37037.037037,1703703.703704,54,54,54,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
18,0,0,-1,-1,-1,-1,0,0,111111.111111,5111111.111111,18,18,18,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
100,0,0,-1,-1,-1,-1,0,0,20000,1450000,100,100,100,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
33,0,0,-1,-1,-1,-1,0,0,60606.060606,2787878.787879,33,33,33,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
17,0,0,-1,-1,-1,-1,0,0,117647.058824,8529411.764706,17,17,17,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
15,0,0,-1,-1,-1,-1,0,0,133333.333333,6133333.333333,15,15,15,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13,0,0,-1,-1,-1,-1,0,0,153846.153846,11200000,13,13,13,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
43,0,0,-1,-1,-1,-1,0,0,46511.627907,3372093.023256,43,43,43,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8,0,0,-1,-1,-1,-1,0,0,250000,11500000,8,8,8,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
34,0,0,-1,-1,-1,-1,0,0,58823.529412,4264705.882353,34,34,34,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10,0,0,-1,-1,-1,-1,0,0,200000,14500000,10,10,10,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
370,343,0,343,-1,343,-1,343,0,8108.108108,472972.972973,27,343,185,223.443505,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
22,0,0,-1,-1,-1,-1,0,0,90909.090909,4181818.181818,22,22,22,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
2807,2779,0,2779,-1,2779,-1,2779,0,1068.75668,62344.139651,28,2779,1403.5,1945.250498,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
21,0,0,-1,-1,-1,-1,0,0,95238.095238,5857142.857143,21,21,21,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,15300000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
95,84,0,84,-1,84,-1,84,0,31578.947368,1842105.263158,11,84,47.5,51.609108,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,15300000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
178,159,0,159,-1,159,-1,159,0,16853.932584,983146.067416,19,159,89,98.989898,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
50,0,0,-1,-1,-1,-1,0,0,40000,1840000,50,50,50,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
1222,1096,0,1096,-1,1096,-1,1096,0,2454.991817,143207.855974,126,1096,611,685.892849,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
36,0,0,-1,-1,-1,-1,0,0,55555.555556,2555555.555556,36,36,36,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
33,0,0,-1,-1,-1,-1,0,0,60606.060606,3727272.727273,33,33,33,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
63,0,0,-1,-1,-1,-1,0,0,31746.031746,1952380.952381,63,63,63,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
12,0,0,-1,-1,-1,-1,0,0,166666.666667,7666666.666667,12,12,12,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
87,53,0,53,-1,53,-1,53,0,34482.758621,2172413.793103,34,53,43.5,13.397761,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
20,0,0,-1,-1,-1,-1,0,0,100000,6150000,20,20,20,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
94,55,0,55,-1,55,-1,55,0,31914.893617,2095744.680851,39,55,47,11.269428,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
15,0,0,-1,-1,-1,-1,0,0,133333.333333,6133333.333333,15,15,15,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
787,549,0,549,-1,549,-1,549,0,3811.944091,250317.662008,238,549,393.5,219.907935,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
32,0,0,-1,-1,-1,-1,0,0,62500,2875000,32,32,32,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10,0,0,-1,-1,-1,-1,0,0,200000,9200000,10,10,10,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,15300000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14,0,0,-1,-1,-1,-1,0,0,142857.142857,6571428.571429,14,14,14,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
20,0,0,-1,-1,-1,-1,0,0,100000,4600000,20,20,20,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
18,0,0,-1,-1,-1,-1,0,0,111111.111111,5111111.111111,18,18,18,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
131608,0,0,-1,-1,-1,-1,0,0,15.196645,607.865783,131608,131608,131608,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
33,0,0,-1,-1,-1,-1,0,0,60606.060606,4393939.393939,33,33,33,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
16,0,0,-1,-1,-1,-1,0,0,125000,5750000,16,16,16,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
12,0,0,-1,-1,-1,-1,0,0,166666.666667,12100000,12,12,12,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5,0,0,-1,-1,-1,-1,0,0,400000,18400000,5,5,5,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10,0,0,-1,-1,-1,-1,0,0,200000,14500000,10,10,10,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10,0,0,-1,-1,-1,-1,0,0,200000,9200000,10,10,10,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
9,0,0,-1,-1,-1,-1,0,0,222222.222222,16100000,9,9,9,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5,0,0,-1,-1,-1,-1,0,0,400000,18400000,5,5,5,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5,0,0,-1,-1,-1,-1,0,0,400000,29000000,5,5,5,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
4,0,0,-1,-1,-1,-1,0,0,500000,23000000,4,4,4,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13,0,0,-1,-1,-1,-1,0,0,153846.153846,11200000,13,13,13,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5,0,0,-1,-1,-1,-1,0,0,400000,18400000,5,5,5,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,24200000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
3,0,0,-1,-1,-1,-1,0,0,666666.666667,30700000,3,3,3,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,24200000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
3,0,0,-1,-1,-1,-1,0,0,666666.666667,30700000,3,3,3,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
36,0,0,-1,-1,-1,-1,0,0,55555.555556,4027777.777778,36,36,36,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
12,0,0,-1,-1,-1,-1,0,0,166666.666667,12100000,12,12,12,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,15300000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8,0,0,-1,-1,-1,-1,0,0,250000,18100000,8,8,8,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5,0,0,-1,-1,-1,-1,0,0,400000,18400000,5,5,5,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
9,0,0,-1,-1,-1,-1,0,0,222222.222222,16100000,9,9,9,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5,0,0,-1,-1,-1,-1,0,0,400000,18400000,5,5,5,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
12,0,0,-1,-1,-1,-1,0,0,166666.666667,12100000,12,12,12,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
31,0,0,-1,-1,-1,-1,0,0,64516.129032,4677419.354839,31,31,31,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8,0,0,-1,-1,-1,-1,0,0,250000,11500000,8,8,8,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
20568,20568,0,184,-1,20384,-1,10284,0,194.476857,24601.322443,42,20384,6856,11715.698336,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
149,0,0,-1,-1,-1,-1,0,0,13422.818792,536912.751678,149,149,149,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
45,0,0,-1,-1,-1,-1,0,0,44444.444444,1777777.777778,45,45,45,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
70,0,0,-1,-1,-1,-1,0,0,28571.428571,1142857.142857,70,70,70,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
70,0,0,-1,-1,-1,-1,0,0,28571.428571,1142857.142857,70,70,70,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
40,0,0,-1,-1,-1,-1,0,0,50000,2000000,40,40,40,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
161,0,0,-1,-1,-1,-1,0,0,12422.360248,496894.409938,161,161,161,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
54,0,0,-1,-1,-1,-1,0,0,37037.037037,1481481.481481,54,54,54,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
98,0,0,-1,-1,-1,-1,0,0,20408.163265,816326.530612,98,98,98,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
51,0,0,-1,-1,-1,-1,0,0,39215.686275,1568627.45098,51,51,51,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
41,0,0,-1,-1,-1,-1,0,0,48780.487805,1951219.512195,41,41,41,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
70,0,0,-1,-1,-1,-1,0,0,28571.428571,1142857.142857,70,70,70,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
39,0,0,-1,-1,-1,-1,0,0,51282.051282,2051282.051282,39,39,39,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
86,0,0,-1,-1,-1,-1,0,0,23255.813953,930232.55814,86,86,86,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
224,197,0,197,-1,197,-1,197,0,13392.857143,6482142.857143,27,197,112,120.203993,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
9,0,0,-1,-1,-1,-1,0,0,222222.222222,156000000,9,9,9,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,198000000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
181,0,0,-1,-1,-1,-1,0,0,11049.723757,508287.292818,181,181,181,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
24,0,0,-1,-1,-1,-1,0,0,83333.333333,5125000,24,24,24,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
7,0,0,-1,-1,-1,-1,0,0,285714.285714,13100000,7,7,7,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
15,0,0,-1,-1,-1,-1,0,0,133333.333333,9666666.666667,15,15,15,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
5,0,0,-1,-1,-1,-1,0,0,400000,18400000,5,5,5,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
37,0,0,-1,-1,-1,-1,0,0,54054.054054,3918918.918919,37,37,37,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10,0,0,-1,-1,-1,-1,0,0,200000,9200000,10,10,10,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
29380805,29380805,0,29380805,-1,29380805,-1,29400000,0,0.102107,4.084299,220605,29160200,14700000,20500000,29380805,29400000,29380805,0,29160200,29200000,29160200,0,VPN-BROWSING
29212960,29212960,0,29212960,-1,29212960,-1,29200000,0,0.102694,4.107766,213373,28999587,14600000,20400000,29212960,29200000,29212960,0,28999587,29000000,28999587,0,VPN-BROWSING
29154688,29154688,0,29154688,-1,29154688,-1,29200000,0,0.102899,4.115976,211760,28942928,14600000,20300000,29154688,29200000,29154688,0,28942928,28900000,28942928,0,VPN-BROWSING
28,0,0,-1,-1,-1,-1,0,0,71428.571429,5178571.428571,28,28,28,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
10,0,0,-1,-1,-1,-1,0,0,200000,9200000,10,10,10,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
12,0,0,-1,-1,-1,-1,0,0,166666.666667,12100000,12,12,12,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
6,0,0,-1,-1,-1,-1,0,0,333333.333333,15300000,6,6,6,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
204131,204131,0,204131,-1,204131,-1,204131,0,14.696445,587.857797,20,204111,102065.5,144314.130076,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
211191,211191,0,211191,-1,211191,-1,211191,0,14.205151,568.206032,9,211182,105595.5,149321.8603,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
38500400,38500400,0,38500400,-1,38500400,-1,38500000,0,0.077921,3.116851,215514,38284886,19300000,26900000,38500400,38500000,38500400,0,38284886,38300000,38284886,0,VPN-BROWSING
38412795,38412795,0,38412795,-1,38412795,-1,38400000,0,0.078099,3.123959,222666,38190129,19200000,26800000,38412795,38400000,38412795,0,38190129,38200000,38190129,0,VPN-BROWSING
201117,201117,0,201117,-1,201117,-1,201117,0,14.91669,596.667611,52,201065,100558.5,142137.655403,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
201528,201528,0,201528,-1,201528,-1,201528,0,14.886269,595.450756,81,201447,100764,142387.264097,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
201735,201735,0,201735,-1,201735,-1,201735,0,14.870994,594.839765,56,201679,100867.5,142568.99054,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
200950,200950,0,200950,-1,200950,-1,200950,0,14.929087,597.163474,61,200889,100475,142006.840649,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
210009,210009,0,210009,-1,210009,-1,210009,0,14.285102,571.404083,63,209946,105004.5,148409.692552,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8,0,0,-1,-1,-1,-1,0,0,250000,10000000,8,8,8,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
61,0,0,-1,-1,-1,-1,0,0,32786.885246,1311475.409836,61,61,61,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
133729,0,0,-1,-1,-1,-1,0,0,14.955619,598.224768,133729,133729,133729,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
18,0,0,-1,-1,-1,-1,0,0,111111.111111,4444444.444444,18,18,18,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
34,0,0,-1,-1,-1,-1,0,0,58823.529412,9941176.470588,34,34,34,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
11,0,0,-1,-1,-1,-1,0,0,181818.181818,13500000,11,11,11,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13,0,0,-1,-1,-1,-1,0,0,153846.153846,10500000,13,13,13,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
15,0,0,-1,-1,-1,-1,0,0,133333.333333,6133333.333333,15,15,15,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
57,0,0,-1,-1,-1,-1,0,0,35087.719298,2543859.649123,57,57,57,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
30,0,0,-1,-1,-1,-1,0,0,66666.666667,3066666.666667,30,30,30,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
58,0,0,-1,-1,-1,-1,0,0,34482.758621,2362068.965517,58,58,58,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13,0,0,-1,-1,-1,-1,0,0,153846.153846,9461538.461538,13,13,13,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
27,0,0,-1,-1,-1,-1,0,0,74074.074074,3407407.407407,27,27,27,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
734,684,0,684,-1,684,-1,684,0,4087.19346,547683.923706,50,684,367,448.304584,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
19,0,0,-1,-1,-1,-1,0,0,105263.157895,7842105.263158,19,19,19,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
44,0,0,-1,-1,-1,-1,0,0,45454.545455,2090909.090909,44,44,44,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
17,0,0,-1,-1,-1,-1,0,0,117647.058824,5411764.705882,17,17,17,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
18,0,0,-1,-1,-1,-1,0,0,111111.111111,5111111.111111,18,18,18,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
17,0,0,-1,-1,-1,-1,0,0,117647.058824,8058823.529412,17,17,17,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
16,0,0,-1,-1,-1,-1,0,0,125000,7687500,16,16,16,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
17,0,0,-1,-1,-1,-1,0,0,117647.058824,5411764.705882,17,17,17,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
51,0,0,-1,-1,-1,-1,0,0,39215.686275,6862745.098039,51,51,51,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
13,0,0,-1,-1,-1,-1,0,0,153846.153846,11500000,13,13,13,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
11,0,0,-1,-1,-1,-1,0,0,181818.181818,11200000,11,11,11,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
14,0,0,-1,-1,-1,-1,0,0,142857.142857,6571428.571429,14,14,14,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
66,0,0,-1,-1,-1,-1,0,0,30303.030303,2196969.69697,66,66,66,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
22,0,0,-1,-1,-1,-1,0,0,90909.090909,5409090.909091,22,22,22,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
8,0,0,-1,-1,-1,-1,0,0,250000,11500000,8,8,8,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
102,66,0,66,-1,66,-1,66,0,29411.764706,1931372.54902,36,66,51,21.18962,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
152,140,0,24,-1,83,-1,46.666667,0,32894.736842,1980263.157895,12,83,38,31.203632,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
29,0,0,-1,-1,-1,-1,0,0,68965.517241,4103448.275862,29,29,29,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
19,0,0,-1,-1,-1,-1,0,0,105263.157895,6263157.894737,19,19,19,0,-1,0,-1,0,-1,0,-1,0,VPN-BROWSING
